movie_id,name,job
1218925,Chiharu Kuroda,Key Animation
1218925,Akira Hamaguchi,Key Animation
1218925,Ai Takashi,Key Animation
1218925,Satoshi Sakai,Key Animation
1218925,Kazuto Arai,Key Animation
1218925,Tentoten,Key Animation
1218925,Nao,Songs
1218925,Ue-chan,Songs
1218925,Daisuke-han,Songs
1218925,Maximum the Ryo-kun,Songs
1218925,Tatsuki Fujimoto,Original Story
1218925,Susumu Mamura,Prop Designer
1218925,Shoichi,Animation Director
1218925,Shun,Animation Director
1218925,Ken Seo,Key Animation
1218925,Maru Takase,Animation Director
1218925,Shoichi,Key Animation
1218925,Kenta Corcoran,Key Animation
1218925,Vercreek,Key Animation
1218925,Ai Yukimura,Key Animation
1218925,Shun Takeda,Key Animation
1218925,Houwa,Key Animation
1218925,Takahiro Watabe,Key Animation
1218925,Yuki Kikuchi,Key Animation
1218925,Aya Suzuki,Key Animation
1218925,Yurika Nakanishi,Key Animation
1218925,Tomoyo Nakayama,Key Animation
1218925,Aya Yamamoto,Key Animation
1218925,Takuya Suezawa,Key Animation
1218925,Keiko Fukumoto,Key Animation
1218925,Sangeun Song,Key Animation
1218925,Hayato Kurosaki,Key Animation
1218925,Kenji Sawada,Key Animation
1218925,Haruna Hashimoto,Key Animation
1218925,Yuta Shinohara,Key Animation
1218925,Ikuo Yamakado,Key Animation
1218925,Ayaka Minoshima,Key Animation
1218925,nasiijau,Key Animation
1218925,Kaito Tomioka,Key Animation
1218925,Myang,Key Animation
1218925,Yuka Inada,Key Animation
1218925,Ligton,Key Animation
1218925,NOTHING YuKun,Key Animation
1218925,Keisuke Okada,Key Animation
1218925,Toru Iwazawa,Key Animation
1218925,Ryoma Hattori,Key Animation
1218925,Sanzashi-ame,Key Animation
1218925,Hisashi Mori,Key Animation
1218925,Shun Miyakawa,Key Animation
1218925,Yooto,Key Animation
1218925,Mayu Inoue,Key Animation
1218925,Masato Yonemura,Key Animation
1218925,Ayaka Tsuji,Key Animation
1218925,Kohei Hirota,Key Animation
1218925,Kazuki Chiba,Key Animation
1218925,Kahaku Kurono,Key Animation
1218925,Seishirou Nagaya,Key Animation
1218925,Junpei Chikazawa,Key Animation
1218925,Shun,Key Animation
1218925,Tatsuya Yoshihara,Second Unit Director
1218925,Masato Nakazono,Second Unit Director
1218925,Takuya Niinuma,Second Unit Director
1218925,Yuzuru Tachikawa,Second Unit First Assistant Director
1218925,Sota Shigetsugu,Second Unit Director
1218925,Hiroshi Kobayashi,Second Unit Director
1218925,Tokio Igarashi,Second Unit First Assistant Director
1218925,Yasutomo Okamoto,Second Unit First Assistant Director
1218925,Jun Shishido,Second Unit First Assistant Director
1218925,Issei Nagamatsu,Second Unit First Assistant Director
1218925,Yusuke Nakai,Producer
1218925,Mahiro Yokota,Production Assistant
1218925,Naotake Muraoka,Production Assistant
1218925,Miku Fukushima,Production Assistant
1218925,Aya Sato,Background Designer
1218925,Naoko Yamada,Background Designer
1218925,Takayuki Nagashima,Background Designer
1218925,Yumiko Sudo,Background Designer
1218925,Mari Yanagawa,Background Designer
1218925,Izumi Hirabayashi,Background Designer
1218925,Takuya Munemasa,Background Designer
1218925,Chika Hirabuki,Background Designer
1218925,Misa Kawai,Background Designer
1218925,Tsukasa Kakizakai,Background Designer
1218925,Atsuko Sakakura,Background Designer
1218925,Takumu Sasaki,Background Designer
1218925,Ryunosuke Miyamaki,Background Designer
1218925,Tomomi Nakajima,Background Designer
1218925,Takamasa Masuki,Background Designer
1218925,Kentaro Ohnuki,Background Designer
1218925,Harumi Okamoto,Background Designer
1218925,Tomonori Kato,Background Designer
1218925,Takeshi Sudo,Background Designer
1218925,Kayo Kojio,Background Designer
1218925,Takeshi Nishimura,Background Designer
1218925,Eri Mizukami,Background Designer
1218925,Daiki Inaba,Background Designer
1218925,Moena Takiguchi,Background Designer
1218925,Miki Kato,Background Designer
1218925,Manami Igarashi,Assistant Director of Photography
1218925,Kaori Yoneda,Assistant Director of Photography
1218925,Madoka Yagi,Compositing Artist
1218925,Shunsuke Taniguchi,Compositing Artist
1218925,Ryuya Shihara,Compositing Artist
1218925,Rikuhiro Sukegawa,Compositing Artist
1218925,Wakana Isoyama,Compositing Artist
1218925,Tomomi Fujita,Compositing Artist
1218925,Rio Konishi,Compositing Artist
1218925,Lee Soo-in,Compositing Artist
1218925,Ansaki Obo,Compositing Artist
1218925,Dai Weiying,Compositing Artist
1218925,Yui Aoki,Compositing Artist
1218925,Chika Toda,Compositing Artist
1218925,Itsuki Kamei,Compositing Artist
1218925,Toshiaki Aoshima,Compositing Artist
1218925,Yohei Miyawaki,Compositing Artist
1218925,Akihito Suzuki,Compositing Artist
1218925,Satoru Kuroiwa,Compositing Artist
1218925,Ryosuke Baba,Compositing Artist
1218925,Han Kagami,Compositing Artist
1218925,Masaharu Okazaki,Compositing Artist
1218925,Natsumi Irie,Compositing Artist
1218925,Zhang Ziying,Compositing Artist
1218925,Keisuke Nozawa,Compositing Artist
1218925,Mika Watanabe,Compositing Artist
1218925,Mako Mikami,Compositing Artist
1218925,Maho Kuwata,Compositing Artist
1218925,Madoka Tada,Compositing Artist
1218925,Hikaru Yamamoku,Compositing Artist
1218925,Kazuki Saito,Compositing Artist
1218925,Naho Hasegawa,Compositing Artist
1218925,Daiki Hachimaki,Sound Recordist
1218925,Chiyuki Kojima,Compositing Artist
1218925,Daiki Fujita,Compositing Artist
1218925,Kazuhiro Funabiki,Compositing Artist
1218925,Yuki Wada,Compositing Artist
1218925,Shun Ando,Compositing Artist
1218925,Hiroshi Nishi,Compositing Artist
1218925,Tsumugi Oda,Compositing Artist
1218925,Katsuhiro Nakano,Sound Effects
1218925,Tomokazu Mii,Sound Effects
1218925,Kenji Koyama,Sound Effects
1218925,Kosuke Ogata,Sound Effects
1218925,Junichi Arai,Online Editor
1218925,Yasushi Nagura,Sound Director
1218925,Hiroki Ishida,Compositing Artist
1218925,Kazumitsu Hirayama,Compositing Artist
1218925,Ryuya Kezuka,Compositing Artist
1218925,Yota Muraki,Compositing Artist
1218925,Daiki Watanabe,3D Director
1218925,Masahiro Tamai,3D Director
1218925,Chiharu Akakura,Key Animation
1218925,Shin Kaneko,Opening/Ending Animation
533514,Takahiro Ikeda,Music Director
533514,Shinichiro Hatta,Producer
533514,Shinichi Nakamura,Producer
533514,Kazusa Umeda,Producer
533514,Megumi Suzuki,Producer
533514,Shigeru Saito,Producer
533514,Yoko Hatta,Executive Producer
533514,Masayuki Nishide,Executive Producer
533514,Shunji Inoue,Executive Producer
533514,Yota Tsuruoka,Executive Producer
533514,Yoko Kogawa,Executive Producer
533514,Shigeru Saito,Music Producer
533514,Hiromune Kurahashi,Sound Effects
533514,Kengo Shigemura,Editor
533514,Etsuko Abe,Background Designer
533514,Tomoki Hiraishi,Background Designer
533514,Momoka Hase,Background Designer
533514,Miyuki Hiratoko,Background Designer
533514,Naoki Hosokawa,Background Designer
533514,Kazuki Ikeda,Background Designer
533514,Sakako Itakura,Background Designer
533514,Shingo Kasai,Background Designer
533514,Kim Ji-hee,Background Designer
533514,Marie Kitai,Background Designer
533514,Lee Cheon-bok,Background Designer
533514,Lee Mi-jin,Background Designer
533514,Kouji Maruyama,Background Designer
533514,Shuhei Okude,Background Designer
533514,Nozomi Oishi,Background Designer
533514,Park Jung-ah,Background Designer
533514,Ikuko Tamine,Background Designer
533514,Aki Yamatogi,Background Designer
533514,Sayaka Ichiyama,Background Designer
533514,Harumi Nakamura,Background Designer
533514,Shuuya Uchiyama,Background Designer
533514,Arou Ozaki,Background Designer
533514,Shiori Yamasaki,Background Designer
533514,Mao Takayama,Background Designer
533514,Azumi Hata,Special Effects
533514,Rina Miura,Special Effects
533514,Rina Sasaki,Special Effects
533514,Yuki Semori,Special Effects
533514,Yuji Shibata,3D Animator
533514,Mitsuki Takaki,3D Animator
533514,Norihiro Tomiita,3D Animator
533514,Tatsunori Kase,3D Animator
533514,Kazuya Takao,Compositing Artist
533514,Yoshiko Tanaka,Compositing Artist
533514,Hiroki Ueda,Compositing Artist
533514,Kazuki Ueno,Compositing Artist
533514,Teru Matsumoto,Compositing Artist
533514,Shouta Eino,Compositing Artist
533514,Keisuke Sudo,Compositing Artist
533514,Gen Itakura,Online Editor
533514,Taichi Ishidate,Storyboard Artist
533514,Hiroyuki Takahashi,Prop Designer
533514,Minoru Ota,Prop Designer
533514,Satoshi Yano,Sound Recordist
533514,Adam Klemens,Conductor
533514,Youki Yamamoto,Conductor
533514,Takaaki Suzuki,Researcher
533514,Ryutaro Usukura,Other
533514,Keisuke Yokota,Production Manager
533514,Areum Han,Production Manager
533514,Miho Karasawa,Theme Song Performance
533514,Shota Tsukada,Production Manager
533514,Mika Cho,Production Manager
533514,Saki Yasuda,Production Manager
533514,Takahisa Fujita,Production Manager
533514,Yotaro Sato,Production Manager
533514,Anna Asano,Production Manager
533514,Anna Yamada,Production Manager
533514,Yumi Kaneo,Production Manager
533514,Kojiro Matsumoto,Production Manager
533514,Takumi Yanagawa,Production Manager
533514,Yusuke Ichikawa,Production Manager
533514,Hiroshi Watanabe,Thanks
533514,Takuma Nagao,Publicist
533514,Taichi Ishidate,Director
533514,Mikiko Watanabe,Art Direction
533514,Joji Unoguchi,3D Artist
533514,Yuka Yoneda,Color Designer
533514,Kohei Funamoto,Director of Photography
533514,Rin Yamamoto,3D Director
533514,Yota Tsuruoka,Sound Director
533514,Evan Call,Original Music Composer
533514,Maru Takase,Character Designer
533514,Kana Akatsuki,Novel
533514,Shouko Ikeda,Key Animation
533514,Takuya Yamamura,Second Unit Director
533514,Shinpei Sawa,Second Unit Director
533514,Minoru Ota,Second Unit Director
533514,Taichi Ogawa,Second Unit Director
533514,Taichi Ishidate,Second Unit Director
533514,Miku Kadowaki,Animation Director
533514,Kohei Okamura,Animation Director
533514,Maru Takase,Supervising Animation Director
533514,Kazumi Ikeda,Animation Director
533514,Yuki Tsunoda,Animation Director
533514,Nobuaki Maruki,Animation Director
533514,Yuko Myouken,Animation Director
533514,Tatsunari Maruko,Animation Director
533514,Hiroyuki Takahashi,Key Animation
533514,Reiko Yoshida,Screenplay
533514,Yoshinori Urata,Key Animation
533514,Seiichi Akitake,Key Animation
533514,Hiroshi Karata,Key Animation
533514,Fumie Okano,Key Animation
533514,Kunihiro Hane,Key Animation
533514,Taira Yamaguchi,Key Animation
533514,Haruka Fujita,Key Animation
533514,Hidehiro Asama,Key Animation
533514,Sana Suzuki,Key Animation
533514,Kota Sato,Key Animation
533514,Ryosuke Shirakawa,Key Animation
533514,Sae Sawada,Key Animation
533514,Shiho Morisaki,Key Animation
533514,Ryo Miyaki,Key Animation
533514,Ami Kuriki,Key Animation
533514,Sayaka Watanabe,Key Animation
533514,Chiharu Kuroda,Key Animation
533514,Saeko Fujita,Key Animation
533514,Sumire Kusano,Key Animation
533514,Ryouhei Muta,Key Animation
533514,Tatsuya Satou,Key Animation
533514,Kayo Hikiyama,Key Animation
533514,Maiko Hado,Key Animation
533514,Kyohei Ando,Key Animation
533514,Seiya Kumano,Key Animation
533514,Yurika Ono,Key Animation
533514,Tomomi Sato,Key Animation
533514,Mariko Takahashi,Key Animation
533514,Shinpei Sawa,Key Animation
533514,Kohei Okamura,Key Animation
533514,Noriyuki Kitanohara,Key Animation
533514,Rie Sezaki,Key Animation
533514,Aoi Matsumoto,Key Animation
533514,Yuki Yokoyama,Key Animation
533514,Chika Kamo,Key Animation
533514,Tamami Tokuyama,Key Animation
533514,Yusuke Miyahara,Key Animation
533514,Miho Takechi,Key Animation
533514,Aya Hikita,Key Animation
533514,Maiko Mibu,Key Animation
533514,Seiya Kawaguchi,Key Animation
533514,Momoka Yoshizaki,Key Animation
533514,Mei Isai,Key Animation
533514,Kakeru Isokawa,Key Animation
533514,Maru Takase,Animation Director
533514,Midori Nonoue,Other
533514,Takaaki Suzuki,Other
533514,Minori Chihara,Theme Song Performance
533514,Minori Chihara,Songs
533514,Risa Tomino,Publicist
533514,Atsuko Tanaka,Other
533514,Mariko Nagata,Publicist
533514,Hideaki Hatta,Other
